Price,Close,High,Low,Open,Volume
Ticker,POLI.TA,POLI.TA,POLI.TA,POLI.TA,POLI.TA
Date,,,,,
2024-03-11,3388.10693359375,3393.1041414604074,3340.1337380738382,3348.1292706604904,3092978
2024-03-12,3358.12353515625,3406.0967285156253,3299.1564849853517,3378.1123657226562,7913125
2024-03-13,3345.130615234375,3381.1105083172665,3302.15463182981,3349.128381132474,2735649
2024-03-14,3320.14501953125,3368.1182166828153,3288.1628880968733,3358.1238006095728,3951299
2024-03-18,3385.1083984375,3422.087734351934,3364.1201267022807,3417.0905267959292,3247725
2024-03-19,3373.115478515625,3398.101519097222,3348.1294379340275,3385.1087779947916,3420110
2024-03-20,3398.101318359375,3405.0974093089385,3359.1230973546644,3375.114162382238,2097555
2024-03-21,3386.10791015625,3428.08445449703,3373.1151702412467,3415.0917145820267,2882784
2024-03-25,3398.101318359375,3412.093500258502,3368.1180714326747,3386.108019588695,3220521
2024-03-26,3464.064697265625,3477.0574384844517,3373.1155087338384,3398.1015495392744,10258391
2024-03-27,3428.084716796875,3478.0567972166546,3418.090300712919,3464.064614699116,4389235
2024-03-28,3446.074462890625,3458.0677614853716,3394.103502313388,3438.078930494127,8456299
2024-04-01,3456.06884765625,3515.035898556111,3456.06884765625,3498.0453923646255,1154008
2024-04-02,3371.116455078125,3443.076248960611,3359.1231560977108,3436.0801578887026,3811012
2024-04-03,3390.105712890625,3401.0995698604943,3305.1531817598166,3398.1012452323484,5170848
2024-04-04,3288.16259765625,3376.1134513321617,3288.16259765625,3371.1162437369394,2940134
2024-04-08,3473.059326171875,3473.059326171875,3409.09506807835,3418.090041872752,4083954
2024-04-09,3416.091064453125,3455.0692831522683,3398.101117361213,3441.077102080781,2472345
2024-04-10,3380.111572265625,3426.0858869682324,3355.125531666382,3414.0925874805957,2768562
2024-04-11,3316.14697265625,3372.1156979331486,3285.1642854493953,3350.12798443151,4354860
2024-04-15,3289.162353515625,3406.0970224190974,3276.16961252635,3375.11433236775,2639377
2024-04-16,3247.185546875,3285.164325201023,3200.2117947349184,3258.179403758849,3355947
2024-04-17,3222.19970703125,3272.171786854936,3222.19970703125,3230.19523980304,2512973
2024-04-18,3260.1787109375,3284.165310895348,3222.199927670907,3222.199927670907,2629197
2024-04-24,3370.116943359375,3431.0828785743574,3332.138164045123,3408.0957226736264,3329310
2024-04-25,3318.14599609375,3358.123658697289,3281.166658185476,3338.1348273955196,5113127
2024-04-30,3384.109375,3395.1032329813943,3330.1395267277026,3338.13505980508,5067694
2024-05-01,3347.130126953125,3370.11728518541,3304.1541354753754,3366.119518536317,3665157
2024-05-02,3317.146728515625,3364.120484538594,3310.150637193055,3357.124393216024,5761879
2024-05-06,3270.1728515625,3322.143813751146,3256.1806694347874,3288.162800012416,3134643
2024-05-07,3365.119873046875,3365.119873046875,3270.172920881905,3270.172920881905,3810151
2024-05-08,3323.14306640625,3376.113467164004,3309.150885074013,3365.1196104029605,2554942
2024-05-09,3329.1396484375,3357.124010537845,3312.149142876576,3323.1429994159976,1635346
2024-05-15,3358.12353515625,3408.0956115722656,3344.1313537597657,3405.097286987305,2569497
2024-05-16,3305.1533203125,3348.129308450824,3285.164488620256,3348.129308450824,3126512
2024-05-20,3356.12451171875,3378.112224422089,3292.160256581764,3367.11836807042,4186528
2024-05-21,3335.136474609375,3378.1124615462054,3293.159929229215,3368.1180459795005,2917284
2024-05-22,3287.1630859375,3343.1318098087377,3264.1759314903848,3338.134602320234,2692884
2024-05-23,3312.149658203125,3312.149658203125,3247.1859503626893,3287.1636167260344,2995713
