Price,Close,High,Low,Open,Volume
Ticker,ENRG.TA,ENRG.TA,ENRG.TA,ENRG.TA,ENRG.TA
Date,,,,,
2024-03-11,1348.29150390625,1365.2825754899463,1307.313037145571,1308.3125119446117,811220
2024-03-12,1321.3055419921875,1360.2850549556483,1317.3076432267044,1332.2997635972663,881025
2024-03-13,1304.314453125,1336.2976427801725,1304.314453125,1321.3055226293104,516580
2024-03-14,1336.297607421875,1378.275542733557,1297.3180960610275,1299.3170453615837,2212394
2024-03-18,1325.3035888671875,1337.2972865039947,1309.3119920181114,1336.2978117009275,441806
2024-03-19,1316.606201171875,1317.6059021598567,1289.6142744963695,1302.6103873401314,953289
2024-03-20,1324.603759765625,1324.603759765625,1301.6106378979953,1316.606152159493,549934
2024-03-21,1374.5887451171875,1379.5872496448865,1334.6007088955967,1348.5965215731535,1338493
2024-03-25,1358.593505859375,1401.5806440138658,1353.5950014228063,1361.5926085213162,642624
2024-03-26,1344.5977783203125,1362.592395427945,1324.603759311832,1362.592395427945,634068
2024-03-27,1349.5963134765625,1358.593622233073,1337.5999018012153,1344.5978086118346,493800
2024-03-28,1345.5975341796875,1365.5915540040514,1329.6023183201964,1359.5933480567421,2008873
2024-04-01,1360.593017578125,1363.5921204824117,1339.5992972481172,1346.5972040247864,213114
2024-04-02,1348.5965576171875,1365.591473465588,1339.5992492268579,1344.597753888152,561083
2024-04-03,1352.5953369140625,1359.59324331347,1300.6108893756063,1348.5965332572582,687577
2024-04-04,1326.6031494140625,1353.595074835449,1319.6052428233327,1345.5974673031862,820309
2024-04-08,1379.58740234375,1386.5853094570878,1350.5960728742075,1359.5933820199275,537577
2024-04-09,1364.5919189453125,1386.5853418147608,1350.5961043920272,1376.588331419557,661650
2024-04-10,1334.6007080078125,1366.591136963805,1329.6022034834386,1362.5923333443059,233482
2024-04-11,1332.6014404296875,1349.5963575244398,1309.6083173014933,1324.6038323850983,596101
2024-04-15,1395.58251953125,1448.5666696280668,1395.58251953125,1409.5783327643715,969601
2024-04-16,1410.578125,1414.5769290396881,1356.5942704642098,1356.5942704642098,836624
2024-04-17,1397.5819091796875,1433.5711428924692,1397.5819091796875,1417.5759279090107,802505
2024-04-18,1434.5706787109375,1439.5691828179442,1391.5835433906796,1397.5817483190876,1965913
2024-04-24,1396.5821533203125,1464.5618143265983,1390.583947937405,1457.5639080465394,702031
2024-04-25,1399.581298828125,1418.5756164550783,1389.5842895507812,1398.5815979003908,1450505
2024-04-30,1400.5810546875,1415.5765691916488,1381.5867363155783,1406.5792604891597,1000226
2024-05-01,1409.5782470703125,1417.5758541458886,1392.5833320347128,1395.582434688054,435407
2024-05-02,1447.56689453125,1454.564800789343,1412.5773632407847,1416.576166816838,2176026
2024-05-06,1448.5667724609375,1456.5643805904665,1423.5742470561595,1450.5661744933197,622479
2024-05-07,1455.5645751953125,1462.5624818068284,1440.5690610277784,1462.5624818068284,770021
2024-05-08,1500.551025390625,1502.5504271566351,1440.5689724103202,1455.5644856553965,661798
2024-05-09,1520.5450439453125,1534.540856315618,1475.5585041836168,1500.5510262734479,1243394
2024-05-15,1535.5406494140625,1558.5337711175282,1510.5481258233388,1514.5469295978546,703070
2024-05-16,1549.5364990234375,1564.5320135301158,1516.546367108745,1535.540685483871,988092
2024-05-20,1542.5384521484375,1549.5363582826171,1473.5590916829533,1499.5513144670488,1152177
2024-05-21,1519.54541015625,1552.5355407714844,1499.5513916015625,1539.5394287109375,896208
2024-05-22,1505.5496826171875,1545.53772199613,1479.5574570208748,1534.5410111669207,858116
2024-05-23,1471.559814453125,1521.5448624984076,1469.5604125313137,1505.549647123917,1188463
2024-05-27,1483.5562744140625,1510.5482012396553,1477.5580684528197,1495.552686336548,255166
2024-05-28,1516.54638671875,1522.5445925989825,1479.5574504573171,1483.556254377472,650829
2024-05-29,1481.556884765625,1532.5416358607984,1481.556884765625,1505.5497088104125,362765
2024-05-30,1531.5418701171875,1535.5406739556136,1470.5601115811899,1470.5601115811899,1386731
2024-06-03,1543.538330078125,1559.5335459338569,1501.550888456829,1539.539526114192,1495689
2024-06-04,1515.644775390625,1538.639386099058,1491.6503989992166,1520.6436038055017,747823
2024-06-05,1489.6510009765625,1538.6395238274697,1478.6535774794202,1515.6449110607173,1288832
2024-06-06,1449.6602783203125,1484.6520781418371,1439.6626212284482,1475.6541867591595,1436816
2024-06-10,1442.661865234375,1463.6569443542098,1414.6684264079283,1430.6646771658977,1147774
2024-06-13,1431.6644287109375,1479.653180511304,1422.6665377483687,1458.6581015986437,389214
2024-06-17,1468.6558837890625,1474.6544782769688,1400.6718129261244,1400.6718129261244,537224
2024-06-18,1425.6658935546875,1478.6534758537048,1425.6658935546875,1469.6555845199093,380210
