Price,Close,High,Low,Open,Volume
Ticker,BKNG,BKNG,BKNG,BKNG,BKNG
Date,,,,,
2024-03-11,3447.303955078125,3489.8990139711577,3421.45954876255,3422.7193197047372,235500
2024-03-12,3444.607177734375,3487.3596160110405,3442.186149419444,3466.5247403416975,188400
2024-03-13,3444.607177734375,3464.0150499140027,3427.11839578414,3444.607177734375,232600
2024-03-14,3455.984375,3493.8159469108377,3444.882869017171,3493.8159469108377,347900
2024-03-15,3359.948486328125,3445.5912799522757,3355.0571730701113,3442.9242083226663,771100
2024-03-18,3396.313720703125,3415.081976247769,3372.083494564828,3411.6570717588575,231000
2024-03-19,3450.492431640625,3454.635763443223,3390.497256248942,3399.443479457369,187700
2024-03-20,3521.854736328125,3565.660304915676,3444.6168254564773,3454.5275190851858,430400
2024-03-21,3590.078125,3602.2620780461607,3529.8957690911698,3558.072782378427,304300
2024-03-22,3567.363037109375,3588.4146419186573,3547.4138219052356,3567.599229128088,205400
2024-03-25,3569.5380859375,3572.382481835367,3513.0072191969466,3551.330876649044,166600
2024-03-26,3603.137939453125,3630.527324153265,3582.9820857019,3591.249046865439,274900
2024-03-27,3615.361572265625,3652.6912081148635,3598.2762135441194,3619.7312452051287,209200
2024-03-28,3570.46337890625,3636.166813899472,3561.1334329902406,3631.600354405942,274100
2024-04-01,3512.387451171875,3597.0066708504078,3491.8476345613367,3593.247060742024,227600
2024-04-02,3509.651611328125,3528.3312064570655,3462.9132181187097,3462.9132181187097,257200
2024-04-03,3574.8916015625,3588.4045231806035,3538.5165917308627,3542.040009334445,255000
2024-04-04,3466.190185546875,3613.373383837998,3462.6177509943477,3600.1067439817134,322600
2024-04-05,3544.89453125,3553.3388170013113,3474.1325507602255,3474.1325507602255,258500
2024-04-08,3544.176025390625,3576.7325618363225,3532.346240634119,3533.0646680708896,165600
2024-04-09,3524.797607421875,3557.0194374682446,3474.9591682367104,3552.8662542258753,158000
2024-04-10,3529.374267578125,3560.090526689795,3490.7947114891444,3516.029056509958,181000
2024-04-11,3580.29541015625,3598.9355988108823,3511.5803482570286,3520.309842366331,174500
2024-04-12,3475.904052734375,3541.6271886043533,3446.0835473083457,3522.721253910321,240800
2024-04-15,3430.46435546875,3567.85506392897,3425.8880450792562,3526.3623981602773,207600
2024-04-16,3412.88720703125,3442.1171106387696,3396.1759609592655,3415.603535382706,223300
2024-04-17,3389.40478515625,3438.121372159675,3376.276064779301,3418.014775346654,170900
2024-04-18,3375.85302734375,3430.0022764460887,3369.947985917338,3415.082291608318,156700
2024-04-19,3360.775634765625,3423.1425885291505,3351.268364366858,3405.7424672071857,218800
2024-04-22,3408.193115234375,3437.2459386037053,3370.3221350126173,3386.659512588202,202300
2024-04-23,3478.059326171875,3490.764919661429,3413.3302153239974,3413.3302153239974,152200
2024-04-24,3461.85009765625,3514.592043677154,3449.774269209888,3449.774269209888,155900
2024-04-25,3447.04833984375,3469.211948592787,3411.411452143763,3466.968003946018,142700
2024-04-26,3465.353759765625,3485.8147656025817,3429.0868695991235,3429.0868695991235,146000
2024-04-29,3459.17333984375,3476.1700367571348,3432.049458368951,3465.353978746504,146500
2024-04-30,3397.396728515625,3460.491961734574,3389.720126589792,3457.1951244306097,232100
2024-05-01,3361.582275390625,3429.953020033164,3351.337115732171,3382.850370495297,226200
2024-05-02,3417.9462890625,3432.7088932282954,3340.2359791780354,3385.557222022379,454200
2024-05-03,3520.7626953125,3688.8891414831996,3510.458426970834,3641.4421725921634,534600
2024-05-06,3541.459716796875,3561.4483384693253,3465.205972395799,3561.4483384693253,350000
2024-05-07,3548.348876953125,3565.719683319841,3493.8257613971055,3524.079245046591,266300
2024-05-08,3602.075439453125,3605.618560586243,3516.452334744813,3546.7649302141426,273200
2024-05-09,3720.20556640625,3740.7648461073227,3582.3917156122748,3582.3917156122748,437000
2024-05-10,3745.518310546875,3751.2462676141213,3715.668251300339,3723.5711933658117,283000
2024-05-13,3685.72998046875,3747.536128063068,3658.645504888132,3740.5976564129774,238400
2024-05-14,3713.13916015625,3718.866877042031,3669.983055203857,3670.54410138761,210800
2024-05-15,3732.50732421875,3736.778723446804,3689.8630121866267,3723.393868555766,192400
2024-05-16,3675.897705078125,3736.926310622247,3675.897705078125,3732.5073814211983,198300
2024-05-17,3649.659912109375,3698.760222535002,3632.102170286651,3698.760222535002,198400
2024-05-20,3708.97607421875,3713.6213443347438,3635.792826576932,3645.3589642238603,219900
2024-05-21,3761.845947265625,3767.239199002374,3689.774938692253,3712.509203130282,224000
2024-05-22,3764.56201171875,3792.0203552424396,3738.1073040733436,3769.3843655796895,203300
2024-05-23,3693.288330078125,3789.0681672349133,3672.7290503418317,3789.0681672349133,218700
2024-05-24,3735.283203125,3746.807837025336,3695.4928932433495,3700.4925717980614,151800
2024-05-28,3730.135498046875,3754.621617535621,3705.117646187475,3736.4636658941013,170700
2024-05-29,3675.189453125,3716.2984011799867,3667.7391921375606,3691.6349545609432,255400
2024-05-30,3695.197998046875,3707.3326951489194,3645.940061302432,3686.310881604024,210200
2024-05-31,3716.58349609375,3723.6399428266536,3653.1043087040994,3687.6979092871507,353100
2024-06-03,3704.074462890625,3724.535467389425,3655.1118336836694,3716.5835092903153,229900
2024-06-04,3741.197998046875,3763.243389021875,3709.261374757141,3712.794644231663,162700
2024-06-05,3770.407958984375,3777.257767873188,3694.5083858458197,3748.775845393107,142600
2024-06-06,3749.76025390625,3793.880589827115,3739.8594105372,3770.4081953243926,146400
2024-06-07,3761.38037109375,3768.4333128578132,3718.8746324291383,3735.9203254264276,161400
2024-06-10,3737.3408203125,3753.9426643315865,3695.870889757919,3753.9426643315865,226700
2024-06-11,3737.321044921875,3768.088016682572,3711.6933813423175,3721.8142541779494,219300
2024-06-12,3823.841552734375,3858.6431462360456,3755.3729149707688,3755.3729149707688,256500
2024-06-13,3803.84619140625,3813.7402019461797,3768.659994781712,3797.789562847754,153700
2024-06-14,3806.766845703125,3810.722475730964,3762.3770906509876,3784.976321468791,143700
2024-06-17,3899.46240234375,3904.305731032145,3802.238918769468,3826.1501899884356,180100
2024-06-18,3919.29931640625,3935.0233358043492,3884.0439990775653,3904.0391352302754,179800
2024-06-20,3918.21435546875,3950.095887746395,3907.560767040065,3940.823458294099,212100
2024-06-21,3935.003662109375,3938.5349497415245,3887.3092431469445,3928.5819349927374,498200
2024-06-24,3927.210693359375,3963.60056103199,3906.2982358184327,3935.0135795726133,161900
2024-06-25,3959.9404296875,3978.3080373899984,3931.945409629688,3962.3968937165223,150100
2024-06-26,3928.374267578125,3953.8343123272375,3917.2867044365184,3934.0956611260985,175100
2024-06-27,3955.028076171875,3985.2132032013146,3945.755646733975,3985.2132032013146,168500
2024-06-28,3907.77783203125,3976.9961748757505,3897.4202232375283,3939.83709734515,321200
2024-07-01,3832.19677734375,3923.4129976681625,3817.2819458658373,3923.4129976681625,231100
2024-07-02,3863.102294921875,3869.1885465765477,3824.236694077685,3824.236694077685,196200
2024-07-03,3863.772705078125,3883.5804760145056,3849.0353651466876,3859.452218128915,79400
2024-07-05,3876.85302734375,3886.3328118245854,3852.044183543512,3883.5904825843527,201700
2024-07-08,3930.593994140625,3948.517753062782,3860.9614249808433,3879.4769027565003,159500
2024-07-09,3923.54150390625,3965.7216465711276,3920.0099751041844,3950.5207077783307,150800
2024-07-10,3935.9404296875,3936.7688842005496,3896.4335050964482,3926.1451592196904,159000
2024-07-11,3883.028076171875,3944.7595029780305,3872.8874548252925,3944.7595029780305,229400
2024-07-12,3971.827392578125,3996.7448505811803,3896.433929570707,3896.433929570707,197600
2024-07-15,4032.562255859375,4044.399522755244,3958.8358215094636,3979.9062625492274,145500
2024-07-16,4063.23046875,4088.1183030180823,4054.8953490114777,4061.168965572833,144400
2024-07-17,3935.536376953125,4052.991735845629,3935.2110158481596,4046.4517608889746,226800
2024-07-18,3877.257568359375,3968.1874440708616,3852.1920003067767,3947.866705205161,189600
2024-07-19,3913.44970703125,3923.0477382152817,3877.2573217650624,3884.6852355455885,160100
2024-07-22,3856.38427734375,3930.6039332027963,3852.044042360342,3922.0812067668935,254600
2024-07-23,3866.05126953125,3891.886046394907,3848.7194707119015,3854.0167631769255,208500
2024-07-24,3754.16943359375,3838.3028451870655,3748.4677879009973,3827.382899225229,322100
2024-07-25,3610.248291015625,3734.6580946480217,3593.64668622922,3734.6580946480217,482500
2024-07-26,3650.800537109375,3663.8708526855694,3609.5278463572113,3648.383809942381,234000
2024-07-29,3704.2060546875,3748.1025841226246,3664.896610466511,3684.4478961776003,224600
2024-07-30,3670.529296875,3740.02386966838,3633.7943216320264,3701.227391242007,219700
2024-07-31,3664.63037109375,3724.793269701849,3649.942401903712,3724.793269701849,393100
2024-08-01,3614.48974609375,3697.5774782460458,3582.1838710021934,3665.8339407792714,551900
2024-08-02,3282.99658203125,3418.563045253688,3246.4195935964967,3266.681085909408,801500
2024-08-05,3337.547119140625,3341.414123646806,3136.875907969742,3161.5368820890008,665200
2024-08-06,3370.740966796875,3443.441471024532,3340.5657118794,3368.689096665133,429300
2024-08-07,3260.79248046875,3425.2515554804486,3247.1598265677458,3356.506441118346,419700
2024-08-08,3348.812255859375,3363.3424818497283,3263.041199307307,3271.100569028645,377300
2024-08-09,3396.3583984375,3409.13273363397,3348.812093084607,3348.812093084607,251800
2024-08-12,3392.541015625,3424.3931676185152,3353.1723241193904,3395.7271941436316,212700
2024-08-13,3519.37744140625,3523.8065426629882,3425.409257302044,3437.7002480985693,263300
2024-08-14,3524.132080078125,3561.3109056611584,3509.394499389466,3523.5598684314828,190000
2024-08-15,3585.3798828125,3604.4083281679113,3558.3219305898438,3570.9089008791743,201800
2024-08-16,3569.784423828125,3587.234470366523,3543.564800505256,3585.379839982132,196300
2024-08-19,3651.806640625,3655.5354085245117,3561.4783641386753,3567.4759896485534,198100
2024-08-20,3652.290283203125,3669.0696197012157,3615.8315374368594,3642.0805435407005,176000
2024-08-21,3687.30859375,3694.2531621115545,3633.1924499429565,3652.2900129372324,261600
2024-08-22,3716.99072265625,3739.7575692016817,3701.533060991062,3701.533060991062,173900
2024-08-23,3778.63330078125,3800.9760461383526,3708.448026650936,3728.028935677221,223300
2024-08-26,3746.385986328125,3805.996657016773,3733.4242863292006,3789.897908204449,219200
2024-08-27,3828.81298828125,3848.6701273667627,3747.0076826925397,3747.0076826925397,236300
2024-08-28,3845.37548828125,3858.524795611522,3807.9796770552916,3825.409974991844,232200
2024-08-29,3838.04638671875,3876.4780076539855,3829.6320340188117,3861.908285863411,224000
2024-08-30,3856.21630859375,3886.815660846482,3833.005373660365,3876.8034028969228,239600
2024-09-03,3762.06103515625,3852.4680654082977,3746.7021138132372,3823.4471095867625,276700
2024-09-04,3747.688720703125,3756.9317693517432,3718.3717837270374,3724.9512545212074,219600
2024-09-05,3730.59375,3738.5148839427734,3681.6763949041933,3703.3780525567795,212300
2024-09-06,3689.28466796875,3751.564539630525,3659.2470318194355,3734.5582509704677,283100
2024-09-09,3760.018310546875,3766.0793299928264,3676.658956198688,3707.250098593263,241000
2024-09-10,3791.58837890625,3794.1688199990067,3735.2507599503633,3775.3139786748525,174900
2024-09-11,3784.321044921875,3792.7549110603554,3677.4101627348336,3792.7549110603554,245400
2024-09-12,3827.0634765625,3851.5740442312567,3770.8839712799704,3791.1432082634587,186200
2024-09-13,3888.25634765625,3894.247847275174,3850.6055622502895,3852.0787551987723,159700
