Price,Close,High,Low,Open,Volume
Ticker,LDOS,LDOS,LDOS,LDOS,LDOS
Date,,,,,
2024-03-11,124.62521362304688,125.50664334099426,124.06697131473615,125.31077173078883,656600
2024-03-12,124.61542510986328,124.85048002232378,123.27368881001249,124.44893348422133,894000
2024-03-13,125.42829132080078,125.86900612590502,124.51746677581083,124.98756904367447,837500
2024-03-14,125.52652740478516,125.53635237871617,123.58159475070383,125.22202066125709,746200
2024-03-15,125.65422058105469,125.74262286259523,123.97450978345172,124.23973161659173,1799700
2024-03-18,124.11202239990234,125.61492105491745,123.3360143863846,124.96661521094921,1471700
2024-03-19,125.61492156982422,125.65421396874984,124.19060770649983,124.19060770649983,734300
2024-03-20,125.61492156982422,126.73473620355736,125.06484297338316,125.65421396874984,749000
2024-03-21,126.86241912841797,127.66790203797808,125.1925334485333,125.84084676766454,516400
2024-03-22,126.85260772705078,127.38303638451396,126.4007488800491,127.20623182819884,617300
2024-03-25,125.94891357421875,127.47146230723264,125.94891357421875,126.92138366554168,440000
2024-03-26,127.06871032714844,127.2651648274777,125.8015660597847,125.8015660597847,588200
2024-03-27,128.22781372070312,128.41445075851664,127.31429346848196,127.99207429484937,669400
2024-03-28,128.76806640625,129.17080788358763,127.88401364047674,128.6010793277603,682700
2024-04-01,128.1099395751953,128.60108334675573,127.54021100156302,128.4930311174717,444500
2024-04-02,126.66596984863281,128.10993366953753,126.49898277262231,128.10993366953753,556000
2024-04-03,126.72489929199219,127.6875517905232,126.41057510012762,126.58737964770448,719800
2024-04-04,126.43023681640625,127.79561590770403,126.06678023168831,127.55004402086257,547100
2024-04-05,126.38111877441406,127.10800196297716,125.51670094096778,126.41058620159805,688300
2024-04-08,126.95084381103516,127.95276628441728,125.95872382841675,126.38111525381815,779800
2024-04-09,124.84874725341797,127.40269340803503,124.49512313262767,127.16695398652061,714400
2024-04-10,123.98433685302734,124.88803960837144,122.90382203735426,123.67000513402682,740300
2024-04-11,124.39689636230469,125.59528838808747,123.35567394382558,124.12185704378261,717900
2024-04-12,123.50302124023438,124.82910797985161,122.71718817528958,124.07274234334685,785100
2024-04-15,122.66806030273438,125.094311626829,122.00010450296038,124.76033747407145,817500
2024-04-16,122.43231964111328,123.59141924996558,122.11798792486144,123.59141924996558,871800
2024-04-17,122.15728759765625,122.86453587488707,121.0473052979388,122.86453587488707,1075700
2024-04-18,121.56790161132812,122.99221547120183,121.0964003196218,122.3930195039907,868000
2024-04-19,122.69754028320312,123.22796896013413,121.6072005136887,122.26533136721278,940400
2024-04-22,123.79769134521484,124.80944626230121,122.77611145482176,123.51282707339053,1021500
2024-04-23,126.40074157714844,126.49897631732647,124.14148494396493,124.51475897042107,1220200
2024-04-24,126.61686706542969,128.0411960922283,125.77209912040931,126.26324292592071,828700
2024-04-25,127.57951354980469,127.83490292046015,125.94891259707224,126.0962497361968,703000
2024-04-26,128.051025390625,128.63057153737157,126.51865897416658,127.1374900340312,892000
2024-04-29,129.28866577148438,129.99591391486615,127.98222170075186,127.99205416762888,1277700
2024-04-30,137.73634338378906,138.41412410250118,132.72667154084277,136.62635380163636,3723800
2024-05-01,139.67144775390625,140.3688634140862,136.14503958641902,137.23537919956735,1950200
2024-05-02,140.13316345214844,140.81094434673597,138.23734044348186,139.78935677014826,1720100
2024-05-03,139.16062927246094,140.53584037963356,138.71860301921436,140.12326655552226,1311200
2024-05-06,140.09384155273438,140.75197239367097,139.16067140479498,139.87773709887244,1856300
2024-05-07,140.3197784423828,141.61639017673988,140.22154369482507,141.3020659638877,1016900
2024-05-08,142.92282104492188,142.92282104492188,140.95824618519785,140.95824618519785,1221600
2024-05-09,144.22927856445312,144.3962656444674,142.55939277579216,143.26664099027508,1066600
2024-05-10,144.86778259277344,145.18212184430598,144.13106683407958,144.64186062355972,667500
2024-05-13,143.5023651123047,145.1624332447348,143.47289768888422,144.9463288139737,969800
2024-05-14,144.00335693359375,144.32749862643723,142.7951324880137,143.4041609447468,786600
2024-05-15,144.64183044433594,145.53571564228875,144.05245196494528,144.05245196494528,941500
2024-05-16,144.94635009765625,146.09562474536168,144.5534410686782,144.80883043866206,603000
2024-05-17,146.03668212890625,146.09561698126905,144.39626378789717,145.29996649733533,674500
2024-05-20,146.7930450439453,146.84216241619575,145.29996386093453,146.27243387282957,475700
2024-05-21,147.61817932128906,147.68694664777476,146.940398479161,146.97969837672977,608400
2024-05-22,147.26454162597656,148.43346616044727,146.97968484316874,147.60834824970956,1007900
2024-05-23,147.11720275878906,148.48258178134347,146.28225239015833,147.42170948497838,763700
2024-05-24,148.47276306152344,148.6397651415273,147.34313832973643,148.26649106143253,691700
2024-05-28,144.9659881591797,147.91285060044322,144.5632466949628,147.66727873033793,745600
2024-05-29,143.13894653320312,144.70078017917334,142.91302458788817,144.16051901557768,673700
2024-05-30,142.7067413330078,143.7577962595272,142.4415194842148,143.4631069818149,731300
2024-05-31,144.4453582763672,144.4944756417271,142.1566269449382,142.8245751505833,1565200
2024-06-03,142.94247436523438,144.20961858472683,141.11541910301284,144.0720989408399,1024400
2024-06-04,141.96017456054688,142.73617498599415,141.26274393461273,142.7067075640478,1086800
2024-06-05,143.08982849121094,143.3943352396797,141.0859684438083,142.0093211575644,545600
2024-06-06,141.68516540527344,143.35505128732555,140.57517564769788,143.01124464020353,615100
2024-06-07,142.2843475341797,143.18805021754358,141.4886820846852,141.8619561235702,664400
2024-06-10,142.15664672851562,142.4906208778165,141.1154243874496,142.19593163316142,790700
2024-06-11,141.23326110839844,141.7833395760881,140.57513044251874,141.7833395760881,705400
2024-06-12,142.01913452148438,142.8049675522375,140.9975470849498,141.59674308469073,551300
2024-06-13,141.59674072265625,142.25488655425255,141.08596200142787,141.62620814932257,618800
2024-06-14,141.5277862548828,141.55733156396005,139.94212287916167,140.621695044204,737300
2024-06-17,141.6853790283203,141.94144339708188,139.61711711065013,141.12398806878878,859200
2024-06-18,141.6952362060547,142.47330287163237,140.90734114013537,141.46871712600964,741100
2024-06-20,143.80287170410156,144.35441923071272,141.43915670258767,141.43915670258767,801300
2024-06-21,144.35443115234375,144.41352177804163,142.03010469670747,143.48772856708234,1852200
2024-06-24,146.3143310546875,147.2302807790979,144.26577100147898,144.6498750721972,1216400
2024-06-25,146.04840087890625,146.9938958667088,144.80745279629005,146.353727457102,656700
2024-06-26,144.17713928222656,145.7135556100021,143.6157633292936,145.5067384271815,1094800
2024-06-27,144.95518493652344,145.2309662158783,143.5960555635423,144.53169213219556,762800
2024-06-28,143.6748504638672,146.41282616674758,142.58162886824704,145.3589933099015,1835200
2024-07-01,143.3596649169922,145.2604982189147,142.5422096657128,144.36425047048562,633900
2024-07-02,143.65513610839844,144.40364230519194,142.85738272131255,143.27103206912994,517500
2024-07-03,144.42335510253906,144.5218494905681,143.07406914971682,143.43847133478357,297300
2024-07-05,143.31045532226562,144.9453662537092,142.62103957651715,144.42337897277565,411500
2024-07-08,143.3596649169922,144.5415223179733,143.3104177277571,143.79301613724945,425900
2024-07-09,142.85740661621094,144.28548520476076,142.5816403382069,143.55666573967292,550600
2024-07-10,146.59011840820312,146.63936560961602,143.7044157486647,143.7044157486647,1018500
