Price,Close,High,Low,Open,Volume
Ticker,DSCT.TA,DSCT.TA,DSCT.TA,DSCT.TA,DSCT.TA
Date,,,,,
2024-03-11,1782.1846923828125,1834.1609144825916,1779.1860641847481,1834.1609144825916,4690033
2024-03-12,1773.1888427734375,1800.1764970884785,1751.1989022204411,1779.186099287891,6086703
2024-03-13,1785.183349609375,1798.1774053456134,1763.1934091326639,1773.188836622078,3895880
2024-03-14,1752.1982421875,1795.1785755668855,1751.1986995507702,1788.181777109776,3891913
2024-03-18,1833.161376953125,1833.161376953125,1803.1750948873705,1816.1691504491973,3356394
2024-03-19,1847.155029296875,1847.155029296875,1814.1701180594307,1833.1614305900805,3804102
2024-03-20,1862.148193359375,1864.1472789131692,1832.1619100524606,1847.1550517059177,3906326
2024-03-21,1846.1553955078125,1884.1380186963868,1835.1604256374355,1884.1380186963868,4234494
2024-03-25,1871.14404296875,1875.1422140007344,1839.158674712874,1846.155474018847,8831514
2024-03-26,1879.28955078125,1894.2838823034408,1832.3073120117188,1851.3001319398272,4204196
2024-03-27,1869.293212890625,1907.2788503718248,1859.2969925008356,1879.2894332804144,8467992
2024-03-28,1902.2808837890625,1908.278616475733,1857.297888639032,1894.2839068735016,7408321
2024-04-01,1922.2733154296875,1951.2623565880135,1920.2740712118718,1945.2646239345668,1141251
2024-04-02,1874.29150390625,1925.2722328125,1861.2964161458333,1914.2763893229167,3375170
2024-04-03,1878.2899169921875,1886.2868937542619,1839.3046552770757,1874.2914286111504,4827636
2024-04-04,1812.3148193359375,1861.2963009396115,1811.315197262393,1860.2966788660672,4795569
2024-04-08,1943.265380859375,1943.265380859375,1894.2838974940923,1898.2823859320747,5163406
2024-04-09,1904.2801513671875,1930.2703266614378,1902.2809071137838,1927.271460281332,2326198
2024-04-10,1877.290283203125,1913.2766784082967,1869.2933064908646,1895.2834808057107,1563500
2024-04-11,1839.3046875,1867.2941066576088,1828.308844259511,1859.297129755435,3072271
2024-04-15,1849.3009033203125,1916.275584683805,1839.3046822212837,1901.2812530352617,3029138
2024-04-16,1825.3099365234375,1842.3035120551453,1811.3152272620312,1829.3084248838393,2821232
2024-04-17,1789.3236083984375,1839.3047147782822,1789.3236083984375,1818.3126500987476,2037939
2024-04-18,1834.3065185546875,1839.3046289594686,1799.3197457212193,1799.3197457212193,2374155
2024-04-24,1916.275634765625,1943.2654324383805,1895.2835699090376,1939.2669438942685,2599867
2024-04-25,1894.2838134765625,1906.279278258472,1869.293261847584,1892.2845693462443,8536289
2024-04-30,1927.2713623046875,1943.2653155188343,1908.2785428628883,1926.2717402288035,4745353
2024-05-01,1898.2823486328125,1915.275924160331,1876.2906626560236,1900.2815928125206,2302051
2024-05-02,1889.2857666015625,1910.277830674913,1879.2895456142526,1908.2785864774512,9425726
2024-05-06,1860.2967529296875,1879.2895730831879,1849.3009096829242,1871.2925961764508,2224873
2024-05-07,1911.2774658203125,1911.2774658203125,1875.2910700203486,1875.2910700203486,3245865
2024-05-08,1876.2906494140625,1915.2759106432304,1863.2955623376731,1911.2774223120339,3727341
2024-05-09,1886.286865234375,1892.2845977152474,1870.2929119520486,1876.290644432921,2049632
2024-05-15,1889.2857666015625,1917.27518536603,1883.2880340091765,1913.276696971106,2361842
2024-05-16,1855.2984619140625,1893.2840985265273,1845.3022417528875,1889.285610462057,3680488
2024-05-20,1866.29443359375,1889.2857415598219,1843.303125627678,1886.2868753033777,4084976
2024-05-21,1846.302001953125,1881.2887751357775,1835.3061589528627,1876.290664681113,2715114
2024-05-22,1830.3079833984375,1853.2992906721481,1830.3079833984375,1846.301936284497,2860267
2024-05-23,1851.3001708984375,1851.3001708984375,1813.3145302428538,1842.3035717957991,3659897
2024-05-27,1856.298095703125,1868.293559972612,1847.3014975010096,1868.293559972612,1941673
2024-05-28,1903.280517578125,1903.280517578125,1859.2971442727483,1869.2933654785156,4107039
2024-05-29,1898.536376953125,1904.534912109375,1865.54443359375,1874.542236328125,3804162
2024-05-30,1898.536376953125,1910.533447265625,1862.545166015625,1879.541015625,15561523
2024-06-03,1966.519775390625,1983.515625,1895.537109375,1909.53369140625,8135473
2024-06-04,1969.5189208984375,1969.5189208984375,1934.5274679890745,1966.5196535062064,3088514
2024-06-05,1919.5311279296875,1983.515498860677,1914.5323489507039,1977.516964085897,4169930
2024-06-06,1865.5443115234375,1905.5345432817105,1848.5484630261715,1890.5382063723582,5160545
2024-06-10,1857.5462646484375,1882.5401594903165,1844.5494393306606,1851.5477298863866,2800402
2024-06-13,1904.5347900390625,1907.5340574249508,1856.54651186485,1857.546267660146,4050761
2024-06-17,1903.5350341796875,1903.5350341796875,1860.5455349834026,1861.545290778665,2754944
2024-06-18,1899.5361328125,1921.53076171875,1874.542236328125,1912.532958984375,3118233
2024-06-19,1944.5250244140625,1947.5242918039044,1893.537478786753,1899.5360135664364,1916308
2024-06-20,1866.5440673828125,1943.5252635201862,1866.5440673828125,1941.5257519322024,5161499
2024-06-24,1854.5469970703125,1901.535519368051,1853.5472412767438,1883.5399150838107,2677515
2024-06-25,1878.5411376953125,1898.5362535835009,1858.546021807124,1861.5452891903522,2960705
2024-06-26,1899.5361328125,1907.5341796875,1874.542236328125,1878.541259765625,2678249
2024-06-27,1878.5411376953125,1898.5362535835009,1857.5462660127146,1885.5394282561783,7816885
2024-07-01,1905.5345458984375,1928.528929191021,1894.5372321498107,1908.5338132844267,3991695
2024-07-02,1914.532470703125,1917.53173828125,1884.539794921875,1884.539794921875,2299873
2024-07-03,1903.5350341796875,1924.5299058801988,1866.5440697549773,1919.5311269038866,2859302
2024-07-04,1929.5286865234375,1933.527709707942,1915.5321053776715,1919.531128562176,2954462
2024-07-08,1970.5186767578125,1983.515502124556,1956.5220955936272,1956.5220955936272,2317209
2024-07-09,1990.513916015625,1990.513916015625,1939.5263671875,1941.52587890625,4277143
2024-07-10,1979.5166015625,1987.5146484375,1966.519775390625,1987.5146484375,1749702
2024-07-11,2030.504150390625,2031.50390625,1999.51171875,2013.50830078125,3839366
2024-07-15,2047.4998779296875,2052.4986569285393,2024.5054945349693,2035.5028083324432,4167781
2024-07-16,2070.494140625,2079.4919422984067,2027.5046437409464,2031.5036667069048,2870892
2024-07-17,2069.49462890625,2069.49462890625,2039.501953125,2056.497802734375,2191482
2024-07-18,2034.5030517578125,2067.494993137669,2030.5040285602543,2065.4954815388896,2563972
2024-07-22,2024.5054931640625,2030.5040279586226,2006.509888780382,2020.506469967689,2267993
2024-07-23,2059.496826171875,2064.4956048761755,2020.5063522783298,2024.5053752417705,2381851
2024-07-24,2049.49951171875,2065.49560546875,2041.50146484375,2045.50048828125,3276003
2024-07-25,2034.5030517578125,2047.4998771498772,2009.5091567730728,2019.5067147669688,7289875
2024-07-29,1968.5191650390625,1995.512571568293,1950.5235606862423,1986.5147693918827,2640887
2024-07-30,1939.5263671875,1969.51904296875,1924.530029296875,1960.521240234375,4496703
2024-07-31,1932.5279541015625,1940.5260004713568,1903.5350360110579,1922.5303961393195,4789477
2024-08-01,1877.5413818359375,1907.5340556671827,1877.5413818359375,1904.534788284058,8774190
2024-08-05,1885.53955078125,1885.53955078125,1820.555419921875,1828.553466796875,4955268
2024-08-06,1880.5406494140625,1915.5321022208102,1870.5430914692774,1905.5345442760251,4146991
2024-08-07,1921.5306396484375,1924.529907036026,1889.5384541808255,1894.53723316014,2671232
2024-08-08,1971.5184326171875,1977.516967402027,1920.5308869460534,1930.5284449207857,4001184
2024-08-12,1963.5205078125,1975.517578125,1952.523193359375,1968.519287109375,3074205
2024-08-14,1999.5115966796875,2022.5059800415038,1984.5152597045899,1991.5135502929688,2472732
2024-08-15,1982.5157470703125,1982.5157470703125,1959.5213637205306,1969.5189216986967,4206351
2024-08-19,1980.5162353515625,1991.5135491268616,1960.5211193964735,1978.5167237560538,1899117
2024-08-20,1979.5166015625,1991.513671875,1957.52197265625,1984.515380859375,2698166
2024-08-21,1959.5213623046875,1971.5184318698184,1941.5257579569914,1969.5189202756299,4335858
2024-08-22,1990.513916015625,1990.513916015625,1949.52392578125,1959.521484375,3125196
2024-08-26,1981.5159912109375,2036.502560089142,1981.5159912109375,2009.5091535489325,3375607
2024-08-27,1986.5147705078125,1998.5118400830986,1977.5169683263478,1979.5164799222289,2919981
2024-08-28,2005.51025390625,2007.509765625,1986.514892578125,1993.51318359375,1572879
2024-08-29,2006.5098876953125,2017.5072014793923,1999.5115971054433,2014.5079340837342,6348547
2024-09-02,2029.50439453125,2029.50439453125,1994.512939453125,1995.5126953125,3758223
2024-09-03,2001.5111083984375,2029.5042707536604,1999.511596801636,2029.5042707536604,1644606
2024-09-04,2005.51025390625,2013.50830078125,1984.515380859375,1989.51416015625,1487725
2024-09-05,2005.51025390625,2005.51025390625,2005.51025390625,2005.51025390625,0
2024-09-09,1980.5162353515625,2022.5059788572494,1980.5162353515625,2012.508420879705,3175881
2024-09-10,1998.5118408203125,1998.5118408203125,1980.516236450745,1980.516236450745,1082631
