title,published,link,summary,source,geopolitical_risk_score
Verizon Communications (VZ) Stock Sinks As Market Gains: Here's Why - Yahoo Finance,2026-03-09 21:45:03,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPSTRDeW9tSkxFWFVxTVM2ODJYd1A1TjhZY3FZNFpaT1gyVWg2d1FmMTFXZ1BmZ04zZDUwUndhLTNKWW9RZGEwV3FsdkpKejJ3Sm9UMzZDSV9aUjNDUkJoOW5PU2llakFDLWl5cG56TXJkanJwUzZzczdRM2FyTFZnSWM2YWJ2Y01oSHVV?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxPSTRDeW9tSkxFWFVxTVM2ODJYd1A1TjhZY3FZNFpaT1gyVWg2d1FmMTFXZ1BmZ04zZDUwUndhLTNKWW9RZGEwV3FsdkpKejJ3Sm9UMzZDSV9aUjNDUkJoOW5PU2llakFDLWl5cG56TXJkanJwUzZzczdRM2FyTFZnSWM2YWJ2Y01oSHVV?oc=5"" target=""_blank"">Verizon Communications (VZ) Stock Sinks As Market Gains: Here's Why</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",Google News Search,0.0
Capital Research Global Investors Reduces Position in Verizon Communications Inc. $VZ - MarketBeat,2026-03-11 08:40:52,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNc2JkWlY0VjhVbnoyZ2JEQWdJa19OSzN4TEJoay1zRmcycW15dl80OTVKLVRDR29RMV9lLTlFQ2Q5V18zVm5tSXlpWDNUM0pBcGVoUy0wdTBFeWZ1bjE0M185MUhudFNEMHpKRk9BMjBEelJPSm5DSXlxX1BYSEdaQnNxcHhxMHdDTGRxdzIyVmVrSEJaVGhVSUR2UllvWjM1eC1MZ003NW42RU9SNV9fdnJzWmUxcUZBSGxNWHdub3Y4TWV4OUpTZ0lKRFVDZy15VWZjZ0lTLU5vM3pL?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi3AFBVV95cUxNc2JkWlY0VjhVbnoyZ2JEQWdJa19OSzN4TEJoay1zRmcycW15dl80OTVKLVRDR29RMV9lLTlFQ2Q5V18zVm5tSXlpWDNUM0pBcGVoUy0wdTBFeWZ1bjE0M185MUhudFNEMHpKRk9BMjBEelJPSm5DSXlxX1BYSEdaQnNxcHhxMHdDTGRxdzIyVmVrSEJaVGhVSUR2UllvWjM1eC1MZ003NW42RU9SNV9fdnJzWmUxcUZBSGxNWHdub3Y4TWV4OUpTZ0lKRFVDZy15VWZjZ0lTLU5vM3pL?oc=5"" target=""_blank"">Capital Research Global Investors Reduces Position in Verizon Communications Inc. $VZ</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MarketBeat</font>",Google News Search,0.0
