title,published,link,summary,source,geopolitical_risk_score
"Baird Sees Strong Earnings Potential, Upgrades RPM to Outperform",2026-03-09 01:19:02+00:00,https://finance.yahoo.com/news/baird-sees-strong-earnings-potential-011902536.html,,Yahoo Finance (Global),0.0
