title,published,link,summary,source,geopolitical_risk_score
"War escalation, jobs report fallout, and Oracle earnings: What to watch this week",2026-03-08 11:45:34+00:00,https://finance.yahoo.com/news/war-escalation-jobs-report-fallout-and-oracle-earnings-what-to-watch-this-week-114534070.html,,Yahoo Finance (Global),0.2222222222222222
