date,spy_return,spy_cumulative,ai_daily_return,ai_cumulative,signal,stock_return
2024-07-12,0.006307340538201922,1.090487303002349,0.01305085391681704,1.4506692411060254,1,0.01305085391681704
2024-07-15,0.0027501773520342,1.0934863364857468,0.01674333167808495,1.4749582773650594,1,0.01674333167808495
2024-07-16,0.005930200280948483,1.099970929465588,0.001791882741659867,1.477601229646938,1,0.001791882741659867
2024-07-17,-0.014021055624310108,1.0845481758784268,-0.025296020747220038,1.4402237982856714,1,-0.025296020747220038
2024-07-18,-0.00768508428785919,1.076213331732557,-0.02053482753266911,1.4106490509794294,1,-0.02053482753266911
2024-07-19,-0.006640511709623098,1.0690667245011345,0.0005799395779095828,1.411467142194633,1,0.0005799395779095828
2024-07-22,0.010309920248712245,1.0800887171712932,-0.0015603020655956534,1.4092648270971464,1,-0.0015603020655956534
2024-07-23,-0.0015686194535257103,1.0783944689980047,0.004688289896757292,1.4158718691478813,0,0.004688289896757292
2024-07-24,-0.022662483843334247,1.0539553717675965,-0.0,1.4158718691478813,1,-0.028754296001737956
2024-07-25,-0.005210440355988721,1.0484638001651274,-0.004804564265690869,1.4090692217605765,1,-0.004804564265690869
2024-07-26,0.011199914303213765,1.0602065048769986,0.0021611230458635777,1.4121143937289402,1,0.0021611230458635777
2024-07-29,0.0005876626460252776,1.0608295486369879,0.0012844805095761913,1.4139282271449771,1,0.0012844805095761913
2024-07-30,-0.005066355012665835,1.0554550095356667,0.0025660177629389658,1.4175563920913519,1,0.0025660177629389658
2024-07-31,0.016254345324341557,1.0726107397349656,0.014990834358687533,1.438806745159292,1,0.014990834358687533
2024-08-01,-0.014160823774459486,1.0574216880709861,-0.016750797782328575,1.4147055843232783,1,-0.016750797782328575
2024-08-02,-0.018618381942420825,1.0377342072082811,0.006869422247435475,1.4244237943377998,1,0.006869422247435475
2024-08-05,-0.02912374407352447,1.0075115017412053,-0.04816689026183929,1.3558137297495783,1,-0.04816689026183929
2024-08-06,0.009219641677138402,1.0168003967728547,-0.00974828986652232,1.3425968645069686,1,-0.00974828986652232
2024-08-07,-0.006684002505273456,1.0100041003734619,0.012498298000377606,1.3593770402139493,1,0.012498298000377606
2024-08-08,0.02311732111011877,1.033352689484332,0.016633282600105215,1.3819879426839226,1,0.016633282600105215
2024-08-09,0.004409571804225854,1.0379093323677029,0.013735892014797635,1.4009707798303812,1,0.013735892014797635
2024-08-12,0.0005254262704272872,1.0384546771972505,0.007129902954928324,1.410959565533262,1,0.007129902954928324
2024-08-13,0.01644573679548733,1.0555328294924793,0.017193167271646326,1.435218429357005,1,0.017193167271646326
2024-08-14,0.00315461391953753,1.058862628048925,0.0020335935465873867,1.4381370802928886,1,0.0020335935465873867
2024-08-15,0.0171401975808958,1.0770117427047101,0.013530584420109681,1.4575959154654816,1,0.013530584420109681
2024-08-16,0.002242278444370749,1.079426702919711,0.005918541270095279,1.4662227570462865,1,0.005918541270095279
2024-08-19,0.009561115908642837,1.0897472267412107,-0.000707785587101939,1.4651849857113681,1,-0.000707785587101939
2024-08-20,-0.0016261276804535596,1.0879751586111093,0.0027446882391941596,1.4692064617098939,1,0.0027446882391941596
2024-08-21,0.0034367602191471835,1.0917142683556442,-0.0004857711895643879,1.4684927635392735,1,-0.0004857711895643879
2024-08-22,-0.007848485876450262,1.0831459643393357,-0.008259613636425356,1.4563635806845525,1,-0.008259613636425356
2024-08-23,0.010625197423502541,1.0946546040489111,0.010288143960685003,1.4713468588617338,1,0.010288143960685003
2024-08-26,-0.0023837003542713786,1.092045275481435,0.0014988656436933923,1.4735522101184377,1,0.0014988656436933923
2024-08-27,0.0013731268980929912,1.0935447922231338,0.0037415898231027978,1.4790656380716276,1,0.0037415898231027978
2024-08-28,-0.0058053756527934874,1.0871963539111225,-0.006753577861239979,1.4690766531230264,1,-0.006753577861239979
2024-08-29,8.950103839011625e-05,1.0872936591137314,0.014570218957451253,1.4904814216243085,1,0.014570218957451253
2024-08-30,0.009546034367994505,1.0976730017517335,-0.0034379505601106475,1.4853572201860008,1,-0.0034379505601106475
2024-09-03,-0.02057895844636992,1.0750840346609825,-0.027205188425360127,1.4449477971318716,1,-0.027205188425360127
2024-09-04,-0.0020468181220516524,1.07288353317611,-0.008618757393989651,1.4324941426214122,1,-0.008618757393989651
2024-09-05,-0.002432296274036183,1.070273962555891,0.006927729004683192,1.4424180738422894,1,0.006927729004683192
2024-09-06,-0.0168301197560371,1.052261123594307,-0.007015090906102195,1.4322993799296808,1,-0.007015090906102195
2024-09-09,0.011196301836637002,1.0640425567450276,0.00040772845034808824,1.432883369136294,1,0.00040772845034808824
2024-09-10,0.004355751434514721,1.0686772616379545,-0.0036214779618104487,1.4276942135931223,1,-0.0036214779618104487
2024-09-11,0.010258978389758866,1.079640798570725,0.011585103332009794,1.4442341985841112,1,0.011585103332009794
2024-09-12,0.008423211299283695,1.0887348411444135,0.0004941016827186839,1.4449477971318714,1,0.0004941016827186839
2024-09-13,0.005222631596265348,1.0944209021257294,-0.0012121334134114203,1.4431963276263327,1,-0.0012121334134114203
2024-09-16,0.0014769712578917016,1.096037330342205,-0.02777518917830124,1.4031112766050817,1,-0.02777518917830124
2024-09-17,0.0004085605132226888,1.096485127916401,0.0021725717344860396,1.4061596365049724,1,0.0021725717344860396
2024-09-18,-0.0029658209827364557,1.093233149316768,0.01798994518459973,1.4314563712864936,1,0.01798994518459973
2024-09-19,0.017064510900899554,1.1118886383105087,0.037065496423698274,1.4845140122970932,1,0.037065496423698274
2024-09-20,-0.001728717035514804,1.109966497479866,-0.0029274550427984547,1.4801681642656892,1,-0.0029274550427984547
2024-09-23,0.0024988883773886528,1.1127401798597092,-0.007581111390202899,1.4689468445361589,1,-0.007581111390202899
2024-09-24,0.002861370368871796,1.1159241416386128,0.00397413970953564,1.474784644522227,1,0.00397413970953564
2024-09-25,-0.0022056278051612033,1.113462828323364,-0.004398164050728792,1.4682982997161225,1,-0.004398164050728792
2024-09-26,0.003964601946899515,1.117877265220335,0.0050802086064263285,1.4757575613751415,1,0.0050802086064263285
2024-09-27,-0.0014502023570903688,1.1162561169753749,0.0011866248784970779,1.4775087320120994,1,0.0011866248784970779
2024-09-30,0.0040072655540939195,1.120729251662477,0.02287199242722404,1.5113023005418376,1,0.02287199242722404
2024-10-01,-0.008958331061065916,1.1106893879962638,-0.02914160333431859,1.4672605283812041,1,-0.02914160333431859
2024-10-02,0.0004219128364255642,1.1111580021063412,0.0025197324497827633,1.4709576323468516,1,0.0025197324497827633
2024-10-03,-0.0018282077257869567,1.1091265744623204,-0.004894596519858574,1.4637578882387072,1,-0.004894596519858574
2024-10-04,0.009087399438999277,1.1192056506728685,0.00500735316537293,1.471087440933719,1,0.00500735316537293
2024-10-07,-0.009040490210560193,1.1090874829443567,-0.022530900043442714,1.4379425168468773,1,-0.022530900043442714
2024-10-08,0.00945764492965151,1.1195768385539653,0.01840415395437156,1.4644066323044638,1,0.01840415395437156
2024-10-09,0.006926297890372357,1.1273313612489513,0.016698318528298728,1.4888597607056369,1,0.016698318528298728
2024-10-10,-0.0017499112698364794,1.1253586313950616,-0.002178259280837147,1.4856166381140148,1,-0.002178259280837147
2024-10-11,0.005988197182801747,1.1320975007812233,-0.006505388432598402,1.4759521248211522,1,-0.006505388432598402
2024-10-14,0.008178304812447301,1.141356139220022,0.01647981599681847,1.500275544258318,1,0.01647981599681847
2024-10-15,-0.007769674168455198,1.1324881739081165,0.011024764284141009,1.5168157284950272,1,0.011024764284141009
2024-10-16,0.004346414969082613,1.1374104374594998,-0.008851880115692157,1.503389057508793,1,-0.008851880115692157
2024-10-17,8.586898669693532e-05,1.1375081057412229,0.001596336417860833,1.5057889722115076,1,0.001596336417860833
2024-10-18,0.0038465364627249254,1.1418835721466016,0.01227643409209489,1.5242746912854654,1,0.01227643409209489
2024-10-21,-0.0016420777195713665,1.140008510574435,0.006297984288175629,1.5338745493420451,1,0.006297984288175629
2024-10-22,-0.0005312381064610516,1.1394028946119281,-0.0026217113892336164,1.5298531729663796,0,-0.0026217113892336164
2024-10-23,-0.00913749969329225,1.1289916010118752,-0.0,1.5298531729663796,1,-0.021623165827355795
2024-10-24,0.002162732690741853,1.1314333080549566,-0.0008232612674110573,1.5285937041042506,1,-0.0008232612674110573
2024-10-25,-0.00034518349224932354,1.131042755954435,0.0036431465632580373,1.534162595003976,1,0.0036431465632580373
2024-10-28,0.003091352516482848,1.1345392078243044,0.008599419886778259,1.5473555033330044,1,0.008599419886778259
2024-10-29,0.0016182517462077772,1.1363751778785072,0.0011568621502671128,1.5491455803478178,1,0.0011568621502671128
2024-10-30,-0.0030251928646983783,1.1329374237987688,-0.015278043525971952,1.5254776667431968,1,-0.015278043525971952
2024-10-31,-0.01960308208060202,1.1107283584878558,-0.018209420855338054,1.497699601904051,1,-0.018209420855338054
2024-11-01,0.004220505791672879,1.115416193957829,-0.013279629670170268,1.4778107058336036,1,-0.013279629670170268
2024-11-04,-0.0021538996042558267,1.1130136994590827,-0.004037471027422912,1.4718440879247852,1,-0.004037471027422912
2024-11-05,0.012091723159443069,1.1264719529856095,0.006486127414924603,1.4813906562139687,1,0.006486127414924603
2024-11-06,0.02486554887013992,1.1544822963834152,-0.0032668770029193883,1.4765511351468437,1,-0.0032668770029193883
2024-11-07,0.007732283254903383,1.1634090805118231,0.02137215679305382,1.5081082175201637,1,0.02137215679305382
2024-11-08,0.0043315951055544755,1.1684484975907257,-0.00118825138805434,1.5063162058373591,0,-0.00118825138805434
2024-11-11,0.0009528204219899639,1.1695618191812736,-0.0,1.5063162058373591,0,-0.012028602253461695
2024-11-12,-0.0031061620949504043,1.1659289705908313,0.0,1.5063162058373591,1,0.0
2024-11-13,0.0004857958181492261,1.1664953740090034,0.003969128785468401,1.5122949688499658,1,0.003969128785468401
2024-11-14,-0.00643024532085712,1.1589945225884806,0.013770446309721018,1.5331199455229756,1,0.013770446309721018
2024-11-15,-0.012808597820888501,1.144149427872032,-0.014109165448433325,1.5114889025592988,1,-0.014109165448433325
2024-11-18,0.004097434660641497,1.1488375053947482,0.013422261395069857,1.531776501705197,1,0.013422261395069857
2024-11-19,0.0036552184176570357,1.1530367574033622,0.0011401307103171554,1.5335229271361333,1,0.0011401307103171554
2024-11-20,0.00033903097808973826,1.1534276725829982,0.0031541185202828004,1.5383598402018916,1,0.0031541185202828004
2024-11-21,0.005368304715560823,1.1596196237967837,-0.002096044896067739,1.535135368910521,1,-0.002096044896067739
2024-11-22,0.0030993957655054416,1.1632137439483765,0.005907517065716572,1.5442042073005449,1,0.005907517065716572
2024-11-25,0.003391861322397327,1.167159203656156,0.013050799934565482,1.5643573074681385,1,0.013050799934565482
2024-11-26,0.005221674100425844,1.173253728640961,0.009404450467017211,1.579069228278939,1,0.009404450467017211
2024-11-27,-0.003030059523226214,1.1696987000073318,-0.0005530246755524049,1.5781959640312953,1,-0.0005530246755524049
2024-11-29,0.006212218017398241,1.1769651233464447,0.010215817904116964,1.5943185266168514,1,0.010215817904116964
2024-12-02,0.0017923127981724907,1.1790746130000211,0.009522497542852282,1.6095004208690842,1,0.009522497542852282
2024-12-03,0.0004637510976623904,1.1796214101460258,0.012771907796523152,1.6300568118428893,1,0.012771907796523152
2024-12-04,0.006209414297781324,1.1869461681961555,0.0014835691116914518,1.6324751137792417,1,0.0014835691116914518
2024-12-05,-0.001645503085190847,1.1849930446144332,0.00012342657163855186,1.6326766045858208,1,0.00012342657163855186
2024-12-06,0.0018955802850253445,1.1872392940676966,-0.0008229105986794494,1.631333057703691,1,-0.0008229105986794494
2024-12-09,-0.005149668845008115,1.1811254048634667,0.016101227826419207,1.6575995229265472,1,0.016101227826419207
2024-12-10,-0.003109156040839278,1.1774531016759469,0.004133767070892969,1.6644516532511489,1,0.004133767070892969
2024-12-11,0.007730681083374602,1.1865556160956339,-0.005166061028623825,1.6558529944312597,1,-0.005166061028623825
2024-12-12,-0.005152534019413069,1.1804418479177754,0.0059637605769378155,1.6657281052406532,1,0.0059637605769378155
2024-12-13,-0.00019838845012176698,1.1802076618891082,0.00068549599616885,1.6668699551875015,1,0.00068549599616885
2024-12-16,0.004269838448993868,1.1852469579416394,0.011727684347941025,1.6864184798710071,1,0.011727684347941025
2024-12-17,-0.004120063778329963,1.1803636648818483,0.009719563408938203,1.7028097312201185,1,0.009719563408938203
2024-12-18,-0.029803507576069865,1.1451846874530245,-0.021421743657520365,1.66633257766039,1,-0.021421743657520365
2024-12-19,-0.00030711433636354535,1.1448329848177237,0.007014646628176857,1.6780213118576965,1,0.007014646628176857
2024-12-20,0.012011056129754172,1.1585836380575634,0.01881594568295153,1.709594869716446,1,0.01881594568295153
2024-12-23,0.005988309811411963,1.165521595824685,0.003064931760958123,1.714834661331011,1,0.003064931760958123
2024-12-24,0.011115009681411214,1.1784763796461701,0.011478148401131483,1.7345177880571725,1,0.011478148401131483
2024-12-26,6.665056372612277e-05,1.1785549257612116,0.003175621041763499,1.74002595924224,1,0.003175621041763499
2024-12-27,-0.010526698446631899,1.1661486334549307,-0.013242149989800334,1.716984274503808,1,-0.013242149989800334
2024-12-30,-0.01141156050983183,1.1528410577608021,-0.013263429011782124,1.6942111754645806,1,-0.013263429011782124
2024-12-31,-0.0036380105014562902,1.1486470098861583,-0.00705793307394853,1.682253546375016,1,-0.00705793307394853
2025-01-02,-0.0024569897718673683,1.145824795931382,-0.026235910356350978,1.6381180931356674,1,-0.026235910356350978
2025-01-03,0.012503323188871374,1.1601514136727347,-0.0020094841309014067,1.6348263208229687,1,-0.0020094841309014067
2025-01-06,0.00576062501545227,1.16683461092805,0.006739044230336333,1.6458434877079127,0,0.006739044230336333
2025-01-07,-0.011304033954420367,1.1536446728669265,-0.0,1.6458434877079127,1,-0.011387752561417774
2025-01-08,0.0014608416798012058,1.1553299650887312,0.0020229636173125787,1.6491729692033366,1,0.0020229636173125787
2025-01-10,-0.015267280327329491,1.1376912186411579,-0.024103728318001005,1.6094217520042684,1,-0.024103728318001005
2025-01-13,0.0015504728649695654,1.1394551780043751,-0.010344173127510459,1.5927736147663552,1,-0.010344173127510459
2025-01-14,0.001376005543533898,1.1410230746459176,-0.004778187556134017,1.58516304370054,1,-0.004778187556134017
2025-01-15,0.0181898639440774,1.1617781291307796,0.0196759314065158,1.6163526030165356,1,0.0196759314065158
2025-01-16,-0.001923040863055725,1.1595439823146567,-0.040400140554084474,1.5510517306697074,1,-0.040400140554084474
2025-01-17,0.01003985003527852,1.1711856300064054,0.0075352329557774045,1.5627392667867652,1,0.0075352329557774045
2025-01-21,0.009153558329547007,1.1819061459853963,-0.03191583395502218,1.5128631398330057,1,-0.03191583395502218
2025-01-22,0.005621517207538007,1.1885502517227482,0.005345011481110884,1.5209494106847625,1,0.005345011481110884
2025-01-23,0.005458022935284301,1.1950373862563888,-0.000759601588212977,1.5197940950968147,0,-0.000759601588212977
2025-01-24,-0.0029193280664033816,1.1915486800742892,-0.0,1.5197940950968147,0,-0.003934519789726365
2025-01-27,-0.014145337846320327,1.1746938214343012,0.0,1.5197940950968147,1,0.031780233399195223
2025-01-28,0.008592433334178251,1.1847872997830466,0.03654401695445042,1.5753334762753064,1,0.03654401695445042
2025-01-29,-0.004483069967741948,1.1794758154212273,0.004616744880945767,1.582606389037683,1,0.004616744880945767
2025-01-30,0.005367237145750714,1.1858063418302707,-0.007394687808264244,1.5709035088673848,1,-0.007394687808264244
2025-01-31,-0.005321845449394957,1.1794956637461376,-0.006692194071819979,1.5603907177179412,0,-0.006692194071819979
2025-02-03,-0.006729686118311373,1.1715580281512168,-0.0,1.5603907177179412,1,-0.03385595001477659
2025-02-04,0.006708340788422751,1.1794172386574677,0.021007856582547335,1.593171182128498,0,0.021007856582547335
2025-02-05,0.0040544370591000245,1.184199111618022,-0.0,1.593171182128498,1,-0.0014175007199868084
2025-02-06,0.0034756526992263392,1.1883149764567384,0.0032262256341100137,1.5983111118358062,1,0.0032262256341100137
2025-02-07,-0.009153605207235849,1.1774376103004076,-0.02396872734152533,1.5600016285892835,1,-0.02396872734152533
2025-02-10,0.006791301139948969,1.1854339436854595,0.0011873765368006772,1.5618539379204412,1,0.0011873765368006772
2025-02-11,0.000760604563218914,1.1863355901524213,0.021831726999336443,1.5959519067059589,1,0.021831726999336443
2025-02-12,-0.003221492120718761,1.182513819396217,0.018270185287032614,1.6251102437506697,1,0.018270185287032614
2025-02-13,0.010557470120908352,1.1949981737120539,0.01967327176214928,1.6570814792194293,1,0.01967327176214928
2025-02-14,-4.92208421706275e-05,1.1949393548955514,0.012710608563166748,1.6781439932590607,1,0.012710608563166748
2025-02-18,0.0029358740370573067,1.1984475463234472,-0.0005314982077990749,1.6772520627342147,1,-0.0005314982077990749
2025-02-19,0.0023548915123019487,1.2012697602782234,0.0016362150092212868,1.6799964077335077,1,0.0016362150092212868
2025-02-20,-0.004160316979602174,1.1962720972974552,0.003920413619564744,1.6865826885312059,1,0.003920413619564744
2025-02-21,-0.017104137512959805,1.1758108948423627,-0.0011390328239199166,1.6846616154887137,1,-0.0011390328239199166
2025-02-24,-0.004550335305200215,1.1704605610153225,0.006312423424239322,1.6952959129322416,1,0.006312423424239322
2025-02-25,-0.004973260594429596,1.164639555629891,-0.000242810694735085,1.694884276953841,0,-0.000242810694735085
2025-02-26,0.0005048309663189254,1.165227501742173,-0.0,1.694884276953841,1,-0.0270401718834844
2025-02-27,-0.015961975433639086,1.1466281689847637,-0.01273084535990976,1.6733069673209993,1,-0.01273084535990976
2025-02-28,0.015605643156610283,1.1645220390232573,0.0191318806316656,1.705320476479919,1,0.0191318806316656
2025-03-03,-0.01751996351713747,1.1441196553846673,-0.015754177843735673,1.6784545544128904,1,-0.015754177843735673
2025-03-04,-0.011836812583395306,1.1305769254509002,-0.008822585809370564,1.6636462450794538,1,-0.008822585809370564
2025-03-05,0.010747866392979866,1.1427282151926323,-0.0008052064299591821,1.6623066664257384,1,-0.0008052064299591821
2025-03-06,-0.01775115529300697,1.1224434691870473,-0.0017392588705518186,1.65941548481058,1,-0.0017392588705518186
2025-03-07,0.005604800584319891,1.1287345409990128,0.0158925764180764,1.6857878722122714,1,0.0158925764180764
2025-03-10,-0.02663549477866589,1.0986701380257338,-0.0484795189343693,1.6040616871420266,1,-0.0484795189343693
2025-03-11,-0.008312899181972977,1.0895370039340815,-0.029189402587743385,1.557240084780463,1,-0.029189402587743385
2025-03-12,0.0053064290313020734,1.0953185547224351,-0.017478635218863614,1.5300216533903932,1,-0.017478635218863614
2025-03-13,-0.013330354409111678,1.080717570197109,-0.03364367204127838,1.4785461066676724,1,-0.03364367204127838
